	COMMON.id	COMMON.assoc	COMMON.name	COMMON.xpos	COMMON.ypos	COMMON.width	COMMON.height	COMMON.attribs	COMMON.colorf	COMMON.colorb	COMMON.texturenumber	COMMON.fontnumber	COMMON.active	COMMON.commonattribs	COMMON.help	totalgadgets	VERSION.major	VERSION.minor	VERSION.revision	panel	crdefault	escdefault	defaultfocus	hotornot	text	status	quickkey	grayedout	stages	range	thick	knobpos	knobsize	filename	link	crtdefault	maxchars	itemheight
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET9	1	50	PLAYER5	197	217	150	25	10	15	0	0	0	1	99											BUTTON NAME	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET10	1	50	PLAYER6	21	251	150	25	10	15	0	0	0	1	99											BUTTON NAME	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET11	1	50	PLAYER7	198	252	150	25	10	15	0	0	0	1	99											BUTTON NAME	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET12	1	50	PLAYER8	22	289	150	25	10	15	0	0	0	1	99											BUTTON NAME	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET13	1	50	PLAYER9	199	289	150	25	10	15	0	0	0	1	99											PLAYER9	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET14	1	0	OK	222	388	101	28	2	15	0	0	0	1	99											OK	0	-68	0										
ReImagined HPI Compile\ReIm_GUIs\CHATSEL.GADGET15	5	0	TEXT	120	7	130	20	2	15	0	0	0	1	99											TALK TO:													
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET0	0	205	HEADER	0	128	126	352	-842150451	-842150451	-842150451	0	-51	1	-51		10	-51	-51	-51	ÍÍÍÍÍÍÍÍ																		
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET1	1	245	PREV	0	0	63	32	2	15	0	0	0	1	-11											Prev	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET2	1	245	NEXT	63	0	63	32	2	15	0	0	0	1	-11											Next	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET3	1	78	WORKER	0	32	63	64	2	15	0	0	0	1	-11											Worker	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET4	1	78	SOLDIER	63	32	63	64	2	15	0	0	0	1	-11											Soldier	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET5	1	78	APLANT	0	96	63	64	2	15	0	0	0	1	-11											AirCraft	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET6	1	78	EPLANT	63	96	63	64	2	15	0	0	0	1	-11											Energy	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET7	1	78	CLONELAB	0	160	63	64	2	15	0	0	0	1	-11											Clone	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET8	1	78	RESEARCH	63	160	63	64	2	15	0	0	0	1	-11											Research	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET9	1	78	GEOPOWER	0	224	63	64	2	15	0	0	0	1	-11											Geo Pow	0	0											
ReImagined HPI Compile\ReIm_GUIs\CMENU.GADGET10	1	78	RADAR	63	224	63	64	2	15	0	0	0	1	-11											Radar	0	0											
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET0	0	205	control.GUI	437	-402	212	369	52685	52685	52685	0	-51	1	-51		21	-51	-51	-51		OK	OK	OK															
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET1	1	0	OK	70	317	96	31	2	0	0	0	0	1	0											OK	0	79	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET2	1	0	PLAYER0	62	31	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	66	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET3	1	0	PLAYER1	62	54	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	85	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET4	1	0	PLAYER2	62	77	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	84	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET5	1	0	PLAYER3	62	100	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	78	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET6	1	0	PLAYER4	61	123	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	32	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET7	1	0	PLAYER5	61	147	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	65	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET8	1	0	PLAYER6	61	170	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	77	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET9	1	0	PLAYER7	61	193	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	69	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET10	1	0	PLAYER8	61	215	120	20	2	0	0	0	0	1	102											BUTTON NAME	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET11	6	0	LOGO0	36	32	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET12	6	0	LOGO1	36	55	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET13	6	0	LOGO2	36	78	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET14	6	0	LOGO3	36	101	20	19	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET15	6	0	LOGO4	36	123	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET16	6	0	LOGO5	36	146	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET17	6	0	LOGO6	36	169	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET18	6	0	LOGO7	36	192	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET19	6	0	LOGO8	36	215	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET20	5	0	REJECTTEXT	51	13	129	17	18	15	0	-127	0	1	102											Reject Player:													
ReImagined HPI Compile\ReIm_GUIs\CONTROL.GADGET21	1	0	WATCHING	59	255	120	20	16385	0	0	0	0	1	0											No Watching|Watching OK	0	87	0	2									
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET7	1	77	CORTITAN	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET8	1	77	CORVAMP	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORAAP1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET7	1	77	CORMOHO	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET8	1	77	CORINT	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET9	1	77	CORDOOM	64	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACA1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET2	1	0	CORPREV	8	222	44	16	2	15	0	0	0	1	0												0	0	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET3	1	0	CORNEXT	72	222	44	16	2	15	0	0	0	1	0												0	0	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET4	1	77	CORSILO	0	27	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET5	1	77	CORFMD	64	27	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET6	1	0	CORASP	0	91	64	64	32	15	0	0	0	1	4												0	0	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET7	1	0	IGPATCH	64	91	64	64	0	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET8	1	0	IGPATCH	0	155	64	64	0	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET9	1	0	IGPATCH	64	155	64	64	0	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET10	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET11	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET12	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET13	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET14	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET15	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET16	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACA2.GADGET17	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET7	1	77	CORMOHO	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET8	1	77	CORINT	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET9	1	77	CORDOOM	64	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACK1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET7	1	0	IGPATCH	64	91	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET8	1	0	IGPATCH	0	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACK2.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET7	1	77	CORATL	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET8	1	77	CORPLAT	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\Coracsub1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET7	1	77	CORMOHO	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET8	1	77	CORINT	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET9	1	77	CORDOOM	64	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACV1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET7	1	0	IGPATCH	64	91	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET8	1	0	IGPATCH	0	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORACV2.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET7	1	77	CORROACH	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET8	1	77	CORSPEC	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORALAB1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET7	1	0	CORSHAD	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET8	1	0	CORVALK	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI Compile\ReIm_GUIs\CORAP1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET7	1	77	CORMSHIP	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI Compile\ReIm_GUIs\CORASY1.GADGET8	1	77	CORCRUS	0	155	64	64	32	15	0	0	0	1	4												0	0											
